claim_id,assertion_id,content_id,claim_text,assertion_text,claim_classification,support_status,support_type,source_number,source_title,source_excerpt,source_url,article_excerpt,article_section,source_file,spoiler_scope,review_required,notes
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-IG-IMAGE-001-02,WRR-USAIDCIA-P01-IG-IMAGE-001,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.","NSAM 162 called for country plans combining military, police, intelligence and psychological measures.",DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-008,AST-WRR-USAIDCIA-P01-IG-IMAGE-001-03,WRR-USAIDCIA-P01-IG-IMAGE-001,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,CIA and AID will take action to insure that adequate qualified personnel with paramilitary skills are available. Periodic reports of progress to achieve this objective will be submitted to the Special Group (Counterinsurgency) by CIA and AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-009,AST-WRR-USAIDCIA-P01-IG-IMAGE-001-04,WRR-USAIDCIA-P01-IG-IMAGE-001,NSAM 162 directed CIA to expand training and support for indigenous intelligence organizations.,NSAM 162 directed CIA to expand training and support for indigenous intelligence organizations.,DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,"Therefore, the CIA will expand its present training and support efforts to achieve needed improvements in indigenous intelligence organizations and that other U.S. agencies contribute to this CIA coordinated program",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-X-POST-001-01,WRR-USAIDCIA-P01-X-POST-001,Kennedy said police programs could appear marginal under economic-development criteria.,The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-X-POST-001-01,WRR-USAIDCIA-P01-X-POST-001,Kennedy warned that police programs could be neglected because they were a small part of AID.,The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-X-POST-001-01,WRR-USAIDCIA-P01-X-POST-001,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-011,AST-WRR-USAIDCIA-P01-X-POST-001-01,WRR-USAIDCIA-P01-X-POST-001,The committee described police assistance as preventive medicine before dissidence reached major proportions.,The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"Such programs are particularly helpful as “preventive medicine”, since the police are normally responsible for coping with urban and rural dissidence before it reaches major proportions",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"This was administrative reform, certainly. It was also strategy. The proposed academy was supposed to coordinate training with U.S. internal-defense objectives, while the police programs were to receive protection from competition with ordinary economic projects.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-X-POST-001-02,WRR-USAIDCIA-P01-X-POST-001,Kennedy said police programs could appear marginal under economic-development criteria.,The record adds another purpose.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-X-POST-001-02,WRR-USAIDCIA-P01-X-POST-001,Kennedy warned that police programs could be neglected because they were a small part of AID.,The record adds another purpose.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-X-POST-001-02,WRR-USAIDCIA-P01-X-POST-001,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",The record adds another purpose.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
